snapshot_utc,pid,process_name,subsystem,state,cpu_pct,mem_kb,mem_pct,priority,threads,open_fds,elapsed_time,last_cpu_time_us,sched_policy,context_switches,description,arquivo_origem,data_processamento,satellite_id,orbit_number,orbit_plane,timestamp_utc,sequence_number,anomalies,checksum,thermal_obc_temp_c,thermal_battery_temp_c,thermal_panel_temp_c,thermal_structure_temp_c,power_bus_voltage_v,power_solar_current_a,power_load_current_a,power_battery_soc_pct,power_in_eclipse,power_power_balance_w,orbital_latitude_deg,orbital_longitude_deg,orbital_altitude_km,orbital_velocity_km_s,orbital_inclination_deg,orbital_raan_deg,attitude_roll_deg,attitude_pitch_deg,attitude_yaw_deg,attitude_angular_rate_x,attitude_angular_rate_y,attitude_angular_rate_z,subsystems_obc_state,subsystems_obc_uptime_s,subsystems_obc_error_count,subsystems_adcs_state,subsystems_adcs_uptime_s,subsystems_adcs_error_count,subsystems_eps_state,subsystems_eps_uptime_s,subsystems_eps_error_count,subsystems_comms_state,subsystems_comms_uptime_s,subsystems_comms_error_count,subsystems_tcs_state,subsystems_tcs_uptime_s,subsystems_tcs_error_count,subsystems_payload_state,subsystems_payload_uptime_s,subsystems_payload_error_count,comms_rssi_dbm,comms_snr_db,comms_ber,comms_packets_sent,comms_packets_lost,comms_last_contact_station,timestamp,temp_obc_c,temp_bateria_c,temp_painel_solar_c,tensao_bus_v,corrente_solar_a,corrente_carga_a,soc_bateria_pct,latitude_deg,longitude_deg,altitude_km,em_eclipse,rssi_dbm,ber,estado_obc,estado_adcs,estado_eps,estado_comms,estado_tcs,estado_payload
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,C,2026-06-02T07:26:30Z,3774.0,[],0x5051bb17,28.755,6.727,100.8,32.79,29.088,6.308,3.963,87.014,False,106.18,6.042,14.396,566.071,7.5981,97.6,204.416,-0.1329,0.3646,0.4623,-0.00639,0.00897,0.00361,NOMINAL,792578.0,5.0,SAFE_MODE,1829667.0,4.0,NOMINAL,653100.0,1.0,NOMINAL,327784.0,0.0,NOMINAL,942773.0,2.0,NOMINAL,2421743.0,2.0,-81.222,21.15,2.07568e-06,115.0,4.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:27:00Z,3775.0,[],0xd96d056a,27.326,7.316,96.64,32.25,28.923,6.403,2.191,86.567,True,40.6,6.286,13.625,565.623,7.6442,97.6,204.416,-0.4162,-0.1083,0.2078,-0.00554,-0.00815,0.00686,DEGRADED,110001.0,0.0,NOMINAL,680419.0,5.0,NOMINAL,858177.0,1.0,NOMINAL,1225638.0,2.0,NOMINAL,469625.0,3.0,NOMINAL,2498974.0,2.0,-79.317,8.87,3.11641e-06,73.0,0.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:27:30Z,3776.0,[],0x1e0a01d4,27.315,7.546,68.91,27.65,28.805,6.537,2.043,86.464,True,67.3,5.826,13.971,565.518,7.6461,97.6,204.416,0.4933,-0.049,-0.0139,-0.0043,-0.00879,-0.00732,NOMINAL,395347.0,5.0,NOMINAL,7479.0,1.0,NOMINAL,606322.0,4.0,NOMINAL,435458.0,1.0,NOMINAL,60134.0,3.0,NOMINAL,1292043.0,5.0,-81.025,12.33,6.64204e-06,51.0,0.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:28:00Z,3777.0,[],0x15a75224,28.198,8.084,71.55,35.39,28.609,6.356,4.761,86.213,True,48.57,4.887,12.05,565.393,7.5748,97.6,204.416,-0.0713,0.1279,0.4188,0.00247,0.00652,0.00716,NOMINAL,216787.0,4.0,NOMINAL,147041.0,4.0,NOMINAL,774313.0,3.0,NOMINAL,1442514.0,3.0,NOMINAL,1113001.0,3.0,NOMINAL,1176514.0,0.0,-80.656,23.3,2.34303e-06,112.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:28:30Z,3778.0,[],0xeb66cd47,27.988,7.407,-13.97,25.85,28.543,6.221,4.63,86.119,False,109.81,5.943,11.168,565.269,7.5862,97.6,204.416,0.273,-0.0333,0.1622,-0.00211,-0.00723,0.00478,NOMINAL,518214.0,0.0,NOMINAL,369978.0,4.0,NOMINAL,2466736.0,1.0,SAFE_MODE,1496535.0,4.0,NOMINAL,1382614.0,2.0,NOMINAL,2380741.0,2.0,-79.198,18.52,3.28166e-06,26.0,0.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:29:00Z,3779.0,[],0xbb184bdb,28.613,7.787,48.88,20.31,28.614,6.484,4.874,85.423,True,116.31,5.797,11.504,565.605,7.6209,97.6,204.416,-0.0014,-0.2648,0.3767,0.00856,0.00492,0.00256,NOMINAL,2470561.0,4.0,NOMINAL,1094508.0,4.0,NOMINAL,1014527.0,0.0,SAFE_MODE,1802715.0,3.0,NOMINAL,1347860.0,0.0,NOMINAL,2158321.0,3.0,-78.217,23.43,6.70989e-06,109.0,2.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:29:30Z,3780.0,[],0x5455f92b,29.806,6.856,45.02,25.27,28.657,6.503,1.954,84.826,False,44.25,6.609,12.811,565.952,7.5677,97.6,204.416,0.241,-0.2699,-0.2714,-0.00054,-0.0067,-0.00446,NOMINAL,1677629.0,2.0,NOMINAL,2439924.0,4.0,NOMINAL,365164.0,1.0,NOMINAL,2187774.0,1.0,NOMINAL,2120563.0,5.0,NOMINAL,22391.0,1.0,-76.585,16.57,8.93153e-06,159.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:30:00Z,3781.0,[],0xfd95894b,29.411,5.994,43.61,39.02,28.571,6.729,5.043,84.597,False,120.78,7.45,13.442,566.282,7.5881,97.6,204.416,-0.103,0.3877,-0.3142,-0.00499,-0.00747,-0.00682,NOMINAL,239136.0,2.0,NOMINAL,2156289.0,5.0,NOMINAL,1086576.0,4.0,NOMINAL,659389.0,1.0,NOMINAL,676932.0,1.0,NOMINAL,1944757.0,3.0,-77.081,24.37,1.10909e-06,168.0,5.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,C,2026-06-02T07:30:30Z,3782.0,[],0xce690c48,29.541,7.026,-20.66,15.11,28.545,6.453,3.957,85.313,True,119.57,8.112,14.559,565.811,7.577,97.6,204.416,0.0144,-0.342,-0.1688,0.00476,-0.00024,0.00509,NOMINAL,1912384.0,4.0,NOMINAL,2139928.0,2.0,NOMINAL,1805714.0,2.0,NOMINAL,68934.0,4.0,DEGRADED,1720454.0,0.0,NOMINAL,2578039.0,0.0,-77.927,17.12,8.45959e-06,119.0,4.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,C,2026-06-02T07:31:00Z,3783.0,[],0xbf0cf56c,29.297,7.767,75.02,15.56,28.711,6.247,3.944,85.053,False,115.52,7.528,12.806,565.66,7.6317,97.6,204.416,-0.4301,0.3666,-0.1586,0.0044,-0.00107,0.00374,NOMINAL,1462489.0,5.0,NOMINAL,914082.0,3.0,NOMINAL,1120081.0,0.0,NOMINAL,300341.0,2.0,NOMINAL,1144394.0,5.0,NOMINAL,1925617.0,2.0,-77.502,21.89,6.6557e-07,109.0,5.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:31:30Z,3784.0,[],0x694b098e,27.898,6.997,101.44,17.82,28.565,6.341,4.036,84.749,True,25.84,7.845,11.485,565.181,7.5551,97.6,204.416,0.4341,0.2537,0.2137,0.00742,-0.00744,0.00259,NOMINAL,2268516.0,5.0,NOMINAL,933397.0,4.0,NOMINAL,1396852.0,1.0,NOMINAL,2114158.0,4.0,NOMINAL,1187631.0,5.0,NOMINAL,2545770.0,5.0,-76.356,18.63,5.22137e-06,93.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:32:00Z,3785.0,[],0xa8c26c34,27.707,6.261,-20.48,10.47,28.589,6.292,1.743,85.431,False,83.11,8.286,10.254,565.192,7.6453,97.6,204.416,0.0918,0.2986,-0.074,-0.00427,0.00816,0.00726,DEGRADED,1855164.0,4.0,NOMINAL,1037709.0,0.0,NOMINAL,1994738.0,0.0,NOMINAL,11330.0,4.0,NOMINAL,1972923.0,4.0,SAFE_MODE,979670.0,2.0,-77.506,19.0,5.72264e-06,28.0,1.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:32:30Z,3786.0,[],0xd9178ec8,28.313,5.102,88.74,11.37,28.538,6.085,3.446,85.092,False,84.36,8.24,8.54,565.053,7.5607,97.6,204.416,-0.1284,0.453,0.1552,0.00562,-0.00795,0.00912,NOMINAL,1218554.0,3.0,NOMINAL,287163.0,1.0,NOMINAL,1291418.0,2.0,NOMINAL,253123.0,3.0,DEGRADED,1412114.0,5.0,NOMINAL,1247193.0,4.0,-79.406,24.86,4.14114e-06,99.0,3.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:33:00Z,3787.0,[],0xc501dae2,27.014,5.558,90.24,32.17,28.505,6.155,4.974,85.793,True,49.46,8.97,9.899,564.925,7.6024,97.6,204.416,0.2144,0.4742,-0.1553,0.00827,-0.00406,-0.00056,NOMINAL,2304587.0,1.0,NOMINAL,1369023.0,4.0,NOMINAL,1470408.0,4.0,DEGRADED,56896.0,1.0,NOMINAL,1081896.0,4.0,NOMINAL,1231065.0,5.0,-78.126,18.75,3.73151e-06,160.0,4.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:33:30Z,3788.0,[],0x3da49a8d,25.775,5.0,35.92,18.02,28.533,6.424,5.436,85.28,False,71.47,9.826,9.073,564.883,7.6069,97.6,204.416,-0.4886,-0.0432,0.2063,-0.002,0.00223,0.00584,SAFE_MODE,359934.0,0.0,NOMINAL,2468715.0,5.0,NOMINAL,1139449.0,1.0,NOMINAL,1355423.0,5.0,NOMINAL,1142115.0,4.0,NOMINAL,1272882.0,4.0,-79.932,15.91,5.3481e-06,12.0,1.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:34:00Z,3789.0,[],0x7bd98783,26.909,5.0,45.25,23.74,28.666,6.521,3.652,85.104,False,73.49,10.955,9.353,564.713,7.6467,97.6,204.416,-0.4926,-0.0512,-0.0172,-0.00947,-0.00659,-0.00232,SAFE_MODE,2382285.0,2.0,NOMINAL,449827.0,4.0,NOMINAL,279368.0,0.0,NOMINAL,2230660.0,2.0,NOMINAL,802410.0,3.0,NOMINAL,427855.0,2.0,-78.927,14.05,9.60153e-06,140.0,2.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:34:30Z,3790.0,[],0x107b6933,27.403,5.0,46.87,32.04,28.512,6.302,4.804,84.988,False,47.72,11.342,11.35,564.751,7.6436,97.6,204.416,0.0509,-0.3633,-0.0578,-0.00234,-0.00601,0.00482,NOMINAL,434683.0,0.0,NOMINAL,1610507.0,0.0,NOMINAL,961219.0,0.0,SAFE_MODE,454922.0,3.0,NOMINAL,1822675.0,5.0,NOMINAL,76316.0,1.0,-77.396,15.6,9.17582e-06,41.0,5.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,C,2026-06-02T07:35:00Z,3791.0,[],0xe62d7159,27.327,5.0,8.16,20.92,28.387,6.203,2.131,84.732,False,39.65,12.25,10.483,564.825,7.6469,97.6,204.416,-0.3305,0.1328,-0.1746,-0.0042,0.00584,-0.00204,NOMINAL,1024939.0,0.0,NOMINAL,2507914.0,2.0,NOMINAL,97867.0,4.0,NOMINAL,1082980.0,5.0,NOMINAL,1642337.0,2.0,NOMINAL,2478534.0,2.0,-79.219,14.22,9.58994e-06,97.0,1.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:35:30Z,3792.0,[],0x8c668b98,27.348,6.134,46.32,27.71,28.291,6.102,5.258,85.025,True,37.44,13.014,10.887,565.151,7.5926,97.6,204.416,-0.1218,0.2072,-0.1109,0.00881,0.00693,-0.00738,NOMINAL,1363894.0,0.0,NOMINAL,1516059.0,2.0,SAFE_MODE,979376.0,3.0,DEGRADED,1015917.0,2.0,NOMINAL,2529834.0,5.0,NOMINAL,203875.0,1.0,-79.465,18.54,4.2954e-06,148.0,5.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:36:00Z,3793.0,[],0xe77db09f,26.578,5.61,39.45,11.67,28.239,6.13,1.59,85.153,False,121.23,13.814,8.952,565.128,7.6027,97.6,204.416,-0.2144,0.4929,0.3569,0.00491,0.00104,0.00399,NOMINAL,2244619.0,4.0,NOMINAL,2281919.0,1.0,NOMINAL,825099.0,5.0,NOMINAL,2442402.0,4.0,NOMINAL,1018954.0,2.0,NOMINAL,2324990.0,2.0,-78.447,10.96,1.99722e-06,114.0,1.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,C,2026-06-02T07:36:30Z,3794.0,[],0x208a974f,27.861,5.575,-5.09,36.42,28.386,5.928,3.37,85.631,False,26.57,12.858,10.782,565.327,7.6245,97.6,204.416,0.0291,-0.4866,0.3812,0.00405,0.00957,0.00026,NOMINAL,738495.0,1.0,NOMINAL,744012.0,0.0,NOMINAL,1838259.0,2.0,NOMINAL,1539676.0,5.0,NOMINAL,806769.0,0.0,NOMINAL,1692038.0,2.0,-76.82,11.47,5.04074e-06,132.0,5.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:37:00Z,3795.0,[],0xbc72541d,26.774,5.602,44.62,24.58,28.549,5.973,1.798,85.754,False,55.41,11.753,9.939,565.076,7.5589,97.6,204.416,-0.2965,-0.3901,0.2508,-0.00997,0.00227,-0.00912,NOMINAL,1695738.0,5.0,NOMINAL,2200770.0,3.0,SAFE_MODE,580806.0,5.0,NOMINAL,1944433.0,2.0,DEGRADED,820220.0,1.0,NOMINAL,2563352.0,3.0,-77.586,9.52,8.40012e-06,117.0,1.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:37:30Z,3796.0,[],0xcee48b98,25.346,6.514,39.21,15.29,28.722,6.195,4.485,86.346,False,99.55,12.863,11.492,564.672,7.6015,97.6,204.416,0.4692,0.3286,0.3603,-0.00311,-0.00661,0.00689,NOMINAL,431512.0,3.0,NOMINAL,2470910.0,4.0,NOMINAL,550806.0,2.0,NOMINAL,2349818.0,4.0,NOMINAL,694251.0,0.0,NOMINAL,1606237.0,0.0,-79.507,18.6,1.83825e-06,103.0,4.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:38:00Z,3797.0,[],0x2876d460,24.105,7.167,54.57,10.89,28.671,6.451,2.885,86.518,True,86.6,12.212,9.834,564.774,7.602,97.6,204.416,-0.1073,-0.2805,0.334,-0.00648,0.00375,0.00977,NOMINAL,1283536.0,4.0,NOMINAL,287188.0,0.0,NOMINAL,1778678.0,2.0,NOMINAL,2272312.0,5.0,NOMINAL,515883.0,3.0,NOMINAL,681243.0,5.0,-80.623,12.69,4.35423e-06,23.0,3.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,C,2026-06-02T07:38:30Z,3798.0,[],0x8e971fc6,23.166,7.648,92.58,12.89,28.801,6.704,1.725,86.005,False,107.41,12.987,8.128,564.761,7.6184,97.6,204.416,-0.2435,-0.4431,-0.4888,-0.00888,0.0008,-0.00588,NOMINAL,817510.0,2.0,NOMINAL,571924.0,3.0,NOMINAL,1370061.0,2.0,NOMINAL,1412987.0,4.0,NOMINAL,488361.0,2.0,DEGRADED,1979877.0,3.0,-78.661,17.6,7.97241e-06,125.0,0.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:39:00Z,3799.0,[],0x42aa4926,22.255,6.716,0.71,23.82,28.989,6.733,1.991,86.337,False,116.44,13.469,7.961,564.487,7.6178,97.6,204.416,-0.2922,0.2578,-0.2049,-0.00567,0.00305,-0.00649,NOMINAL,1975859.0,0.0,NOMINAL,399950.0,3.0,NOMINAL,457059.0,5.0,NOMINAL,105267.0,3.0,NOMINAL,1373744.0,2.0,NOMINAL,932003.0,1.0,-77.02,17.26,7.94107e-06,190.0,0.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,C,2026-06-02T07:39:30Z,3800.0,[],0xeeb1904d,22.735,6.647,63.85,37.48,29.139,6.494,3.193,86.869,False,38.08,12.561,8.646,564.139,7.6241,97.6,204.416,-0.1942,-0.0473,0.011,0.00574,-0.00872,1e-05,NOMINAL,1381309.0,0.0,NOMINAL,1049485.0,5.0,NOMINAL,2318188.0,0.0,NOMINAL,426948.0,3.0,NOMINAL,1993888.0,0.0,NOMINAL,726091.0,2.0,-77.959,16.98,2.47426e-06,42.0,1.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:40:00Z,3801.0,[],0x259009f2,22.873,6.923,100.9,29.98,28.97,6.56,4.708,87.607,False,116.57,12.461,7.744,564.206,7.62,97.6,204.416,-0.4922,-0.3153,-0.2354,-0.00245,-0.00208,0.00042,NOMINAL,2221046.0,3.0,NOMINAL,1393470.0,5.0,NOMINAL,2313769.0,4.0,NOMINAL,1700046.0,4.0,NOMINAL,1216898.0,5.0,NOMINAL,64341.0,0.0,-79.49,23.37,9.5597e-07,43.0,4.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:40:30Z,3802.0,[],0xd162014b,23.045,6.091,86.18,29.0,29.129,6.841,3.82,87.361,True,153.7,12.393,9.615,564.3,7.5976,97.6,204.416,0.3664,-0.4631,0.3864,-0.00262,0.0083,0.00925,NOMINAL,2531024.0,5.0,NOMINAL,2051160.0,3.0,NOMINAL,1599278.0,3.0,NOMINAL,1885328.0,4.0,NOMINAL,899029.0,5.0,SAFE_MODE,1285780.0,0.0,-78.517,19.24,1.77129e-06,59.0,4.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,C,2026-06-02T07:41:00Z,3803.0,[],0xa938a8f7,22.978,6.716,20.37,23.5,29.046,7.0,1.559,88.055,False,128.76,11.583,7.915,564.505,7.605,97.6,204.416,-0.1427,-0.3903,-0.0352,0.00096,-0.00045,0.00604,NOMINAL,1552064.0,1.0,NOMINAL,128320.0,3.0,NOMINAL,2294936.0,5.0,NOMINAL,1486140.0,1.0,NOMINAL,259685.0,0.0,NOMINAL,251693.0,5.0,-80.479,15.74,9.7749e-06,111.0,1.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:41:30Z,3804.0,[],0x731e567d,24.391,6.927,63.61,23.66,28.89,7.0,5.157,87.412,False,142.76,11.12,9.118,564.33,7.5671,97.6,204.416,-0.1661,-0.147,-0.325,0.00846,-0.00635,-0.00511,NOMINAL,1719800.0,5.0,NOMINAL,1062978.0,2.0,SAFE_MODE,1529084.0,4.0,NOMINAL,2429111.0,0.0,DEGRADED,621286.0,5.0,NOMINAL,2484671.0,5.0,-80.288,19.97,8.62636e-06,73.0,2.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:42:00Z,3805.0,[],0x6ce53fbb,24.86,7.153,105.02,23.37,28.828,6.982,5.202,88.027,True,73.33,10.822,8.6,563.983,7.5723,97.6,204.416,-0.4269,-0.4516,-0.1773,0.00887,0.00457,0.00744,NOMINAL,737709.0,2.0,NOMINAL,183102.0,1.0,NOMINAL,779979.0,3.0,DEGRADED,2423.0,0.0,NOMINAL,1523586.0,0.0,NOMINAL,1749574.0,1.0,-78.863,13.8,7.80985e-06,149.0,1.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,B,2026-06-02T07:42:30Z,3806.0,[],0xe6f55410,25.106,7.424,-18.83,28.28,28.988,7.0,5.093,88.556,True,140.4,10.614,6.637,564.176,7.6316,97.6,204.416,0.1342,-0.1456,0.2496,0.00148,0.00708,-0.0099,NOMINAL,488551.0,5.0,NOMINAL,1435305.0,1.0,NOMINAL,1080354.0,3.0,NOMINAL,1103647.0,4.0,NOMINAL,1344685.0,5.0,NOMINAL,1408487.0,1.0,-80.054,17.64,6.67905e-06,71.0,5.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:43:00Z,3807.0,[],0xd9e90e0b,23.954,7.605,93.61,36.98,29.074,7.0,3.265,88.112,True,123.95,10.023,4.99,564.443,7.5732,97.6,204.416,-0.1809,-0.0112,-0.0731,-0.00475,-0.00125,0.00754,NOMINAL,1001019.0,2.0,NOMINAL,423700.0,5.0,SAFE_MODE,139459.0,5.0,NOMINAL,252356.0,1.0,NOMINAL,317901.0,1.0,NOMINAL,1024271.0,3.0,-78.339,9.14,8.42821e-06,88.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:43:30Z,3808.0,[],0x272aca83,22.573,7.669,24.43,13.7,29.232,7.0,4.167,87.712,True,43.87,9.525,5.902,564.51,7.6199,97.6,204.416,-0.0792,0.2347,-0.1786,-0.00191,0.00894,-0.00456,NOMINAL,1206480.0,4.0,NOMINAL,665923.0,1.0,SAFE_MODE,2311695.0,4.0,NOMINAL,1390549.0,4.0,NOMINAL,871421.0,0.0,NOMINAL,2476840.0,4.0,-76.498,13.22,5.91759e-06,103.0,3.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:44:00Z,3809.0,[],0x6d4d8ac,21.68,8.033,-24.12,19.53,29.289,6.968,1.783,86.992,False,51.64,9.237,5.956,564.938,7.5502,97.6,204.416,0.146,0.3159,0.4992,-0.00386,0.00575,0.00033,NOMINAL,2307976.0,3.0,NOMINAL,293569.0,2.0,NOMINAL,673120.0,3.0,NOMINAL,535607.0,2.0,NOMINAL,331123.0,5.0,NOMINAL,1882141.0,0.0,-77.607,12.32,9.70796e-06,120.0,5.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,A,2026-06-02T07:44:30Z,3810.0,[],0xd7da4623,21.081,8.066,109.09,12.9,29.305,6.9,2.353,86.445,False,59.12,9.043,6.155,564.825,7.6291,97.6,204.416,-0.2181,0.2522,-0.1287,-0.00309,0.00538,-0.00094,NOMINAL,2380766.0,0.0,NOMINAL,298357.0,1.0,DEGRADED,380560.0,4.0,NOMINAL,815428.0,1.0,NOMINAL,2006003.0,5.0,NOMINAL,374767.0,5.0,-76.18,22.58,1.70999e-06,176.0,4.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,C,2026-06-02T07:45:00Z,3811.0,[],0xe579d2db,21.821,7.344,-23.72,39.93,29.125,6.777,3.68,86.635,False,141.97,8.721,4.31,565.172,7.5645,97.6,204.416,0.0401,0.0248,0.1392,-0.00575,0.00367,-0.00535,NOMINAL,2511714.0,2.0,NOMINAL,663995.0,5.0,NOMINAL,506354.0,3.0,NOMINAL,612830.0,3.0,NOMINAL,349975.0,3.0,NOMINAL,149741.0,1.0,-74.765,15.5,4.52584e-06,151.0,0.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3860.0,C,2026-06-02T07:45:30Z,3812.0,[],0x121f1522,21.493,7.909,35.0,24.85,29.305,6.827,4.894,87.02,False,56.27,9.797,3.971,565.265,7.5536,97.6,204.416,0.2843,0.2279,-0.2897,-0.00073,-0.00567,0.00938,NOMINAL,1249442.0,3.0,DEGRADED,2302097.0,3.0,SAFE_MODE,719565.0,1.0,NOMINAL,968016.0,3.0,NOMINAL,1505879.0,1.0,NOMINAL,2042478.0,0.0,-75.86,14.42,9.38576e-06,112.0,4.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
